timestamp,machine_age,operator_experience,shift,material_type,workload,maintenance_score,cooling_efficiency,temperature,vibration,pressure,humidity,power_usage,error_count,noise_level,random_sensor_1,random_sensor_2,defect_status,failure_severity,downtime_minutes
2024-04-22 21:00:00,14.25,2.37,Night,C,49.94,5.47,40.57,62.01,65.32,65.53,36.78,323.47,7,60.45,-1.435,-2.534,0,No Defect,138.62
2024-04-22 22:00:00,4.73,6.0,Night,A,104.97,10.0,47.07,78.29,56.12,85.07,33.06,472.32,3,50.98,0.026,-1.175,0,No Defect,56.99
2024-04-22 23:00:00,14.13,1.0,Day,C,95.88,2.83,34.68,88.09,80.31,78.9,75.41,444.41,3,68.41,-1.12,0.244,1,Critical,88.56
2024-04-23 00:00:00,10.0,4.26,Night,B,72.12,5.41,50.3,68.28,63.6,74.78,70.99,333.28,5,56.92,-0.172,-1.324,1,Minor,100.77
2024-04-23 01:00:00,2.4,6.0,Day,A,45.28,9.43,68.96,40.63,27.39,59.18,49.46,263.24,0,25.73,0.195,2.523,0,No Defect,1.18
2024-04-23 02:00:00,9.47,8.9,Day,A,69.17,7.15,45.13,66.42,59.1,62.22,70.95,358.8,2,44.51,-0.006,4.704,0,No Defect,72.66
2024-04-23 03:00:00,1.0,7.0,Night,A,64.2,10.0,73.74,43.02,21.3,61.54,35.4,315.7,1,24.2,-0.86,2.691,0,No Defect,2.69
2024-04-23 04:00:00,10.5,2.86,Night,B,50.89,7.63,62.23,64.86,55.7,67.73,52.4,312.2,3,57.4,0.328,4.402,0,No Defect,73.99
2024-04-23 05:00:00,11.54,8.54,Day,A,74.37,,46.14,71.41,53.05,72.07,57.61,359.42,7,47.84,0.632,4.786,0,No Defect,107.73
2024-04-23 06:00:00,5.63,4.1,Day,C,57.65,8.48,58.94,55.16,41.93,63.78,73.99,303.04,1,47.58,-1.24,-1.787,0,No Defect,22.9
2024-04-23 07:00:00,8.49,1.29,Day,B,59.28,,53.46,57.63,54.96,69.4,57.96,281.43,2,52.51,0.284,1.161,0,No Defect,62.14
2024-04-23 08:00:00,15.82,4.48,Day,C,66.94,2.26,29.92,80.01,77.24,79.49,63.17,376.72,1,77.81,0.837,2.664,1,Critical,93.36
2024-04-23 09:00:00,5.98,9.31,Night,A,61.38,7.67,61.32,49.27,43.63,69.29,47.95,299.1,1,38.34,1.165,1.19,0,No Defect,37.72
2024-04-23 10:00:00,3.76,5.5,Day,A,101.17,9.06,52.84,64.85,44.23,76.17,58.96,427.02,2,44.85,-0.202,0.984,0,No Defect,55.68
2024-04-23 11:00:00,13.93,5.04,Night,A,61.96,5.81,48.11,67.45,61.87,65.13,73.97,339.64,5,57.1,-2.064,-1.317,0,No Defect,98.35
2024-04-23 12:00:00,15.85,9.91,Day,A,76.61,3.07,38.98,86.97,78.94,80.85,30.75,387.49,6,67.08,-0.469,0.301,1,Critical,137.45
2024-04-23 13:00:00,8.01,0.71,Night,C,72.18,5.29,53.38,68.59,60.91,69.13,72.04,346.68,1,58.6,2.184,-1.593,0,No Defect,60.58
2024-04-23 14:00:00,12.05,1.14,Night,A,75.29,5.43,41.31,69.77,66.35,73.75,51.85,375.79,5,65.05,-1.577,-2.742,0,No Defect,97.96
2024-04-23 15:00:00,13.37,0.15,Day,A,76.44,8.27,40.7,77.32,63.84,76.5,33.91,357.13,4,57.81,-1.342,-1.199,0,No Defect,99.1
2024-04-23 16:00:00,5.03,6.12,Day,A,83.22,7.01,52.5,62.82,38.62,77.28,50.99,394.93,1,34.39,-0.19,-1.006,0,No Defect,36.26
2024-04-23 17:00:00,6.06,5.5,Night,A,74.0,9.64,58.5,62.65,46.52,76.65,74.35,370.08,1,47.59,-0.846,-3.557,0,No Defect,43.75
2024-04-23 18:00:00,12.92,9.63,Day,C,73.37,7.85,51.83,97.63,,74.48,47.76,362.29,2,49.89,-0.846,-0.115,0,No Defect,50.05
2024-04-23 19:00:00,14.74,5.73,Day,B,70.88,4.91,41.94,77.8,71.11,73.45,59.49,363.15,3,60.69,-1.007,1.37,0,No Defect,110.5
2024-04-23 20:00:00,10.25,3.79,Day,B,67.92,5.39,45.63,60.2,47.51,65.08,30.8,327.23,3,40.85,-0.874,-3.959,0,No Defect,72.5
2024-04-23 21:00:00,4.48,5.01,Day,A,56.32,9.2,63.74,44.72,39.19,72.57,,288.74,2,33.63,-0.609,0.311,0,No Defect,38.04
2024-04-23 22:00:00,15.95,5.35,Night,C,69.09,4.71,51.95,71.94,70.89,73.75,38.85,356.03,8,58.09,0.632,-4.121,0,No Defect,141.85
2024-04-23 23:00:00,5.88,0.0,Day,B,73.62,6.65,50.63,58.39,45.39,73.87,70.19,349.34,1,35.73,2.85,3.561,0,No Defect,33.61
2024-04-24 00:00:00,6.66,13.13,Night,A,76.03,6.68,57.83,,42.3,72.06,54.24,381.78,2,41.77,0.59,-0.912,0,No Defect,51.75
2024-04-24 01:00:00,9.37,6.56,Day,A,72.7,7.4,57.18,65.75,53.17,70.46,71.5,334.43,2,45.93,0.27,-2.569,0,No Defect,54.23
2024-04-24 02:00:00,14.22,5.63,Night,C,66.51,6.42,43.6,67.42,,70.88,72.37,333.55,3,50.05,1.04,-1.225,0,No Defect,90.38
2024-04-24 03:00:00,11.42,6.85,Day,B,69.14,5.52,45.17,77.55,62.39,67.69,43.63,376.89,2,56.66,0.354,1.519,0,No Defect,79.17
2024-04-24 04:00:00,9.66,7.13,Day,B,61.7,6.52,56.79,58.02,50.76,73.15,78.51,354.69,7,48.89,1.439,-0.223,0,No Defect,100.88
2024-04-24 05:00:00,9.85,4.58,Day,A,74.7,7.55,50.84,66.65,62.7,74.47,46.83,353.76,1,60.26,0.383,1.029,0,No Defect,55.03
2024-04-24 06:00:00,8.17,3.11,Night,A,66.68,6.88,57.87,61.54,41.92,74.11,70.01,355.74,4,47.38,-1.89,0.96,0,No Defect,75.66
2024-04-24 07:00:00,10.23,6.8,Day,B,72.71,5.97,59.57,59.07,,70.96,69.39,335.41,2,47.57,0.826,1.954,0,No Defect,57.87
2024-04-24 08:00:00,1.0,6.16,Night,B,85.01,,59.58,61.59,32.71,70.85,55.98,380.6,1,27.55,-0.255,4.32,0,No Defect,3.92
2024-04-24 09:00:00,6.81,2.57,Day,B,59.36,6.46,53.04,57.99,53.42,63.96,56.0,318.14,2,51.41,0.017,1.529,0,No Defect,41.44
2024-04-24 10:00:00,8.97,9.26,Day,B,78.95,10.0,49.25,67.58,52.02,72.84,59.81,368.11,3,47.05,-1.088,-3.351,0,No Defect,36.51
2024-04-24 11:00:00,3.4,5.88,Night,A,70.5,8.52,61.44,56.54,33.18,62.83,56.73,337.8,0,28.96,0.885,-0.437,0,No Defect,10.96
2024-04-24 12:00:00,9.55,7.19,Day,B,100.32,8.71,46.91,81.58,,83.87,49.15,428.24,6,55.07,-0.814,-3.094,0,No Defect,90.87
2024-04-24 13:00:00,7.18,9.18,Day,C,66.76,10.0,54.88,65.68,50.52,70.56,47.86,355.82,3,47.94,-0.806,-3.634,0,No Defect,28.87
2024-04-24 14:00:00,15.02,5.07,Day,C,80.43,4.47,37.27,89.9,92.74,88.58,49.27,395.48,8,86.73,1.085,2.445,1,Critical,160.31
2024-04-24 15:00:00,14.29,5.95,Day,A,70.23,5.55,37.13,70.23,56.4,66.52,73.27,349.89,2,51.64,-1.257,-3.447,0,No Defect,85.62
2024-04-24 16:00:00,6.14,7.43,Day,A,49.18,8.01,66.32,42.72,30.81,65.78,31.17,262.48,3,20.08,1.323,2.809,0,No Defect,36.01
2024-04-24 17:00:00,7.4,2.83,Day,C,62.19,4.99,73.88,53.8,53.25,65.39,47.55,309.11,4,50.1,1.714,0.224,0,No Defect,78.5
2024-04-24 18:00:00,7.7,5.16,Day,B,83.21,4.98,48.21,61.32,,75.04,50.11,383.77,2,28.69,1.059,-0.761,0,No Defect,60.72
2024-04-24 19:00:00,6.19,5.38,Night,B,63.51,7.91,60.74,58.42,44.87,63.45,51.58,329.82,5,37.62,-0.834,3.734,0,No Defect,63.53
2024-04-24 20:00:00,8.78,2.13,Night,C,36.7,6.29,61.25,47.19,42.58,60.34,59.45,286.15,5,35.97,0.017,4.001,0,No Defect,76.6
2024-04-24 21:00:00,4.97,11.95,Day,B,69.53,10.0,51.81,60.77,39.12,58.64,34.78,343.06,5,32.47,0.065,-2.846,0,No Defect,60.79
2024-04-24 22:00:00,3.48,0.78,Day,B,53.61,8.43,68.19,45.04,32.02,59.81,70.38,286.58,1,33.13,-1.294,3.0,0,No Defect,19.45
2024-04-24 23:00:00,10.49,1.11,Day,A,71.98,9.25,49.21,68.7,55.09,73.04,68.3,382.43,5,45.56,0.137,1.059,0,No Defect,84.53
2024-04-25 00:00:00,10.52,8.94,Night,A,93.27,5.6,29.65,84.07,72.33,89.47,65.12,437.42,2,72.24,-1.835,-0.037,1,Minor,84.35
2024-04-25 01:00:00,4.78,7.14,Day,A,81.54,,62.34,62.65,49.57,65.87,51.89,377.55,0,39.6,-0.117,-2.622,0,No Defect,29.45
2024-04-25 02:00:00,11.58,1.92,Day,C,93.05,6.71,42.14,74.85,65.71,81.05,43.92,420.45,6,64.03,0.025,3.026,1,Minor,93.15
2024-04-25 03:00:00,5.47,6.82,Night,A,61.58,8.93,60.61,54.81,39.83,64.36,50.12,322.63,2,46.54,0.103,3.814,0,No Defect,38.72
2024-04-25 04:00:00,9.01,9.4,Day,A,67.85,6.08,50.62,71.11,58.82,64.45,55.91,369.58,9,46.84,1.226,2.299,0,No Defect,128.61
2024-04-25 05:00:00,11.28,4.91,Night,C,54.33,6.92,56.09,59.93,59.45,63.69,64.99,327.93,7,51.48,-0.841,-2.241,0,No Defect,113.53
2024-04-25 06:00:00,7.87,12.8,Day,B,59.74,9.79,59.55,56.98,50.81,66.2,53.78,333.2,7,45.63,0.137,-4.29,0,No Defect,102.08
2024-04-25 07:00:00,9.82,0.0,Day,B,56.1,6.35,57.64,63.86,57.01,70.1,60.41,323.87,7,53.43,-0.094,-0.21,0,No Defect,97.34
2024-04-25 08:00:00,5.93,7.08,Night,A,50.4,7.41,68.8,44.62,45.44,64.56,48.49,282.7,1,40.57,2.524,-2.317,0,No Defect,36.89
2024-04-25 09:00:00,7.21,8.5,Day,C,90.49,7.1,53.98,74.44,52.15,72.33,59.29,446.12,2,47.53,-2.653,-1.577,0,No Defect,73.5
2024-04-25 10:00:00,7.18,7.67,Night,A,38.62,9.92,75.75,39.93,41.64,52.58,,237.36,2,38.91,-0.653,-1.699,0,No Defect,47.56
2024-04-25 11:00:00,5.01,4.39,Day,A,90.55,9.53,46.6,74.46,53.11,79.46,59.02,426.21,1,43.71,1.099,-2.89,0,No Defect,28.86
2024-04-25 12:00:00,7.29,4.13,Night,A,88.69,9.62,45.15,75.57,51.13,76.05,28.5,430.02,3,48.14,-1.675,4.846,0,No Defect,52.15
2024-04-25 13:00:00,1.81,6.33,Day,A,77.5,9.84,61.97,54.9,34.98,76.69,62.31,375.28,1,36.07,1.408,3.556,0,No Defect,7.74
2024-04-25 14:00:00,6.04,7.45,Day,A,53.28,7.95,58.4,50.56,42.09,62.99,63.1,282.44,0,41.12,0.018,-4.173,0,No Defect,16.44
2024-04-25 15:00:00,6.86,6.81,Day,B,46.27,8.23,60.43,52.86,42.3,66.91,62.93,321.32,1,45.33,-0.225,3.387,0,No Defect,24.27
2024-04-25 16:00:00,6.98,8.12,Day,A,61.77,,60.29,48.67,39.71,68.65,40.19,337.9,2,31.82,-2.194,-4.749,0,No Defect,37.51
2024-04-25 17:00:00,7.03,1.94,Day,B,79.38,7.17,56.17,63.35,41.69,75.44,44.35,390.36,3,43.74,0.317,3.325,0,No Defect,46.2
2024-04-25 18:00:00,7.75,4.32,Day,A,70.05,9.34,60.23,63.25,45.59,71.86,41.97,335.92,3,47.66,0.396,-3.053,0,No Defect,63.31
2024-04-25 19:00:00,9.92,2.18,Day,A,54.35,7.08,55.14,56.34,49.88,68.1,59.95,318.17,4,42.28,-1.991,-0.311,0,No Defect,75.05
2024-04-25 20:00:00,11.5,3.84,Day,B,87.22,2.37,44.54,77.45,64.9,69.98,64.87,376.33,8,58.63,0.047,-1.813,0,No Defect,134.74
2024-04-25 21:00:00,5.4,8.05,Day,C,95.27,9.43,49.77,63.74,40.71,75.77,44.55,411.17,3,29.56,0.432,0.781,1,Minor,49.41
2024-04-25 22:00:00,3.19,5.32,Day,C,66.6,6.98,62.0,49.88,41.1,65.55,74.73,327.96,2,34.32,-0.233,-0.537,0,No Defect,39.03
2024-04-25 23:00:00,3.83,12.82,Day,C,71.64,,55.1,,39.8,74.54,74.54,345.3,2,33.32,1.251,-4.644,0,No Defect,36.27
2024-04-26 00:00:00,6.05,5.58,Night,B,47.37,9.23,59.63,45.67,48.09,59.82,57.07,296.97,6,44.3,-0.008,2.512,0,No Defect,74.44
2024-04-26 01:00:00,6.59,5.18,Day,B,63.78,8.19,61.12,51.12,42.81,66.58,60.56,322.37,0,33.15,-0.022,-0.184,0,No Defect,19.89
2024-04-26 02:00:00,4.92,5.32,Day,B,77.66,9.09,51.28,67.28,51.33,76.77,29.81,360.46,2,41.66,0.263,-2.9,0,No Defect,36.35
2024-04-26 03:00:00,2.82,3.09,Day,B,75.32,10.0,50.53,61.7,,71.38,47.06,373.65,0,31.23,-2.835,0.955,0,No Defect,0.0
2024-04-26 04:00:00,6.18,4.83,Night,A,62.38,7.1,58.74,51.44,38.56,67.1,36.21,323.67,3,28.4,-0.416,-3.166,0,No Defect,56.03
2024-04-26 05:00:00,8.73,8.38,Day,B,65.89,8.14,61.13,60.39,51.52,74.51,41.35,310.89,5,42.39,-1.622,0.435,0,No Defect,63.27
2024-04-26 06:00:00,10.38,5.34,Day,A,63.29,8.11,38.3,62.14,60.55,72.14,62.72,352.86,3,63.49,-1.068,-0.701,0,No Defect,67.7
2024-04-26 07:00:00,5.77,2.62,Day,A,65.82,10.0,56.86,56.72,,65.83,66.34,334.14,2,34.01,-0.334,0.346,0,No Defect,39.62
2024-04-26 08:00:00,6.35,2.22,Day,B,76.35,6.12,57.13,63.4,51.07,67.93,66.97,381.72,0,52.28,-0.946,0.737,0,No Defect,24.62
2024-04-26 09:00:00,4.29,3.65,Night,A,40.49,9.11,60.27,40.07,32.67,60.63,58.63,255.46,7,30.86,1.222,-4.585,0,No Defect,71.16
2024-04-26 10:00:00,7.87,5.22,Day,A,68.88,5.8,53.01,65.16,52.2,68.03,62.85,345.36,4,49.5,-0.511,1.373,0,No Defect,68.89
2024-04-26 11:00:00,4.61,8.58,Day,A,75.25,6.88,51.06,,45.85,70.78,31.16,372.75,3,39.78,-0.224,-2.004,0,No Defect,59.46
2024-04-26 12:00:00,10.29,0.98,Night,C,61.44,6.94,48.02,64.05,50.7,72.89,35.66,328.95,5,39.34,0.224,-1.605,0,No Defect,87.16
2024-04-26 13:00:00,1.0,4.04,Day,A,62.81,9.77,64.5,49.99,29.91,63.94,51.86,321.38,1,35.55,0.566,2.737,0,No Defect,0.66
2024-04-26 14:00:00,6.56,5.43,Night,A,63.24,9.42,52.41,52.42,44.69,66.13,63.96,330.03,5,35.31,0.868,-3.186,0,No Defect,79.1
2024-04-26 15:00:00,9.2,0.0,Day,C,62.81,6.26,48.18,67.72,57.52,69.23,48.29,340.5,3,53.1,1.048,-1.617,0,No Defect,91.97
2024-04-26 16:00:00,8.74,2.5,Night,A,70.09,6.74,52.07,63.64,53.75,70.76,34.59,358.56,3,50.39,-2.091,-4.32,0,No Defect,61.61
2024-04-26 17:00:00,18.77,2.96,Night,A,71.94,3.75,47.8,74.21,81.9,73.99,44.62,363.3,6,64.1,0.886,4.657,1,Moderate,145.44
2024-04-26 18:00:00,9.4,2.61,Day,A,38.49,5.42,66.22,47.63,47.92,67.84,41.0,244.81,6,37.06,1.046,-2.73,0,No Defect,97.48
2024-04-26 19:00:00,3.98,5.58,Night,A,79.79,7.52,61.15,63.38,43.67,70.47,29.13,387.16,6,42.31,2.283,3.765,0,No Defect,88.16
2024-04-26 20:00:00,7.62,4.52,Day,A,65.65,,59.58,60.84,51.5,73.13,88.37,358.88,6,48.34,-0.026,1.026,0,No Defect,65.64
2024-04-26 21:00:00,1.0,3.33,Day,A,98.99,8.83,50.36,86.45,64.74,73.27,73.49,416.3,1,34.73,0.083,-0.703,0,No Defect,26.17
2024-04-26 22:00:00,7.68,6.28,Day,A,52.13,9.09,61.79,55.25,43.9,66.62,25.37,301.34,0,42.85,0.638,0.811,0,No Defect,20.19
2024-04-26 23:00:00,4.67,10.17,Day,C,56.99,9.28,68.54,48.87,38.68,65.51,26.17,279.98,4,34.91,2.471,0.675,0,No Defect,45.62
2024-04-27 00:00:00,11.66,9.92,Night,B,66.96,3.6,53.21,67.83,62.21,72.63,42.91,375.85,8,52.05,0.068,0.97,0,No Defect,133.37
2024-04-27 01:00:00,5.8,0.0,Day,B,76.2,8.76,55.6,59.15,42.47,72.05,,378.66,3,41.73,-0.06,-1.613,0,No Defect,53.98
2024-04-27 02:00:00,7.53,6.73,Night,A,40.74,8.15,67.04,49.79,43.53,62.59,90.74,252.84,3,31.56,0.465,3.852,0,No Defect,63.68
2024-04-27 03:00:00,5.46,4.47,Day,A,57.56,8.72,73.98,49.69,39.4,64.24,,298.24,2,32.42,-1.296,2.801,0,No Defect,27.23
2024-04-27 04:00:00,14.96,5.47,Day,C,78.87,4.55,44.16,82.15,69.29,76.81,60.42,413.9,8,67.01,0.986,4.778,0,No Defect,145.21
2024-04-27 05:00:00,6.72,3.81,Day,A,55.78,6.24,58.83,47.31,43.04,67.65,47.41,298.86,1,42.6,-0.41,3.341,0,No Defect,50.08
2024-04-27 06:00:00,15.33,5.35,Day,C,90.55,6.65,34.94,79.8,82.07,79.01,37.49,431.63,4,76.23,-0.041,-1.373,1,Minor,104.27
2024-04-27 07:00:00,11.26,5.45,Night,A,63.19,5.91,45.73,64.55,53.5,64.47,70.71,320.65,4,57.71,0.04,-1.82,0,No Defect,77.47
2024-04-27 08:00:00,9.93,3.26,Night,C,56.51,5.2,67.06,61.45,52.44,68.16,64.82,323.66,5,48.27,1.849,-0.333,0,No Defect,88.99
2024-04-27 09:00:00,9.47,2.31,Night,A,79.15,7.37,56.1,75.81,73.7,70.45,54.11,386.63,4,66.12,-0.424,-4.402,0,No Defect,83.89
2024-04-27 10:00:00,9.58,3.65,Night,A,94.11,5.53,43.11,74.51,56.51,72.8,90.73,429.18,0,58.09,1.242,-1.067,0,No Defect,49.97
2024-04-27 11:00:00,1.0,5.7,Day,B,76.25,8.23,72.72,52.54,38.75,77.84,58.53,347.7,3,37.66,-2.136,-4.671,0,No Defect,37.21
2024-04-27 12:00:00,6.88,6.8,Day,B,88.91,7.03,51.72,70.96,51.81,83.23,48.15,404.25,0,46.57,0.725,-3.279,0,No Defect,42.87
2024-04-27 13:00:00,11.38,7.56,Day,A,95.15,,37.47,84.98,69.76,80.21,83.73,441.41,5,65.76,1.196,-1.861,0,No Defect,119.11
2024-04-27 14:00:00,7.8,3.52,Day,C,56.17,5.9,63.17,57.39,47.96,70.44,61.06,300.52,2,46.37,0.89,1.435,0,No Defect,49.4
2024-04-27 15:00:00,2.38,5.85,Day,A,84.08,10.0,59.0,,37.65,76.89,79.42,411.99,1,31.82,-0.775,4.741,0,No Defect,14.08
2024-04-27 16:00:00,7.79,7.89,Day,A,47.15,7.1,66.0,49.32,35.81,63.19,54.41,261.24,1,26.95,0.576,-3.383,0,No Defect,42.1
2024-04-27 17:00:00,14.82,8.5,Day,B,76.37,6.69,34.2,70.56,68.2,76.24,10.0,383.11,7,60.53,0.848,-4.008,0,No Defect,147.14
2024-04-27 18:00:00,12.99,4.82,Day,B,68.93,4.17,42.34,74.26,65.57,76.3,31.62,365.98,8,71.43,-0.443,4.249,0,No Defect,134.69
2024-04-27 19:00:00,7.75,4.34,Night,C,88.64,4.7,54.79,69.14,45.92,78.97,71.24,415.99,5,52.07,-0.909,-0.031,0,No Defect,86.69
2024-04-27 20:00:00,11.81,5.57,Day,A,87.58,6.09,50.1,71.23,68.21,82.49,46.16,366.93,7,58.77,0.719,1.122,0,No Defect,123.18
2024-04-27 21:00:00,6.53,1.55,Day,A,78.55,10.0,59.78,64.57,36.51,64.67,58.8,348.55,4,30.88,-0.747,-4.794,0,No Defect,47.04
2024-04-27 22:00:00,1.18,4.42,Day,B,74.48,10.0,73.25,50.14,40.95,78.66,72.01,338.14,1,38.13,0.246,-1.735,0,No Defect,12.71
2024-04-27 23:00:00,4.3,7.23,Night,A,77.63,10.0,59.26,65.32,46.49,82.2,57.69,386.26,3,40.42,0.859,0.05,0,No Defect,52.22
2024-04-28 00:00:00,14.25,6.93,Night,A,70.93,5.51,46.33,,59.42,65.53,42.11,355.99,2,62.14,-1.257,-2.403,0,No Defect,103.93
2024-04-28 01:00:00,6.9,4.19,Day,A,69.08,7.94,50.9,70.54,58.83,74.53,54.83,352.78,7,52.99,-0.248,3.055,0,No Defect,107.69
2024-04-28 02:00:00,7.03,5.65,Day,A,91.64,4.31,44.48,76.97,54.36,86.55,56.6,421.69,3,47.58,-0.727,1.068,0,No Defect,74.18
2024-04-28 03:00:00,6.8,2.53,Night,A,93.44,8.26,37.15,81.07,53.47,82.74,48.88,418.28,2,42.36,0.21,4.553,0,No Defect,49.8
2024-04-28 04:00:00,15.62,7.11,Day,A,67.88,4.79,41.21,69.87,60.69,76.55,34.23,360.58,5,64.15,0.376,1.974,0,No Defect,114.0
2024-04-28 05:00:00,14.5,4.77,Night,B,73.56,4.31,32.2,84.61,71.07,70.53,49.67,388.33,3,63.78,0.079,-3.463,1,Moderate,102.93
2024-04-28 06:00:00,16.88,4.17,Night,B,71.22,3.89,45.16,71.16,69.5,78.43,53.61,370.99,1,64.49,1.067,0.225,1,Minor,88.69
2024-04-28 07:00:00,7.36,3.91,Day,A,45.82,7.32,64.86,47.4,45.92,63.89,33.35,294.19,6,45.04,0.28,-3.458,0,No Defect,73.85
2024-04-28 08:00:00,9.18,4.81,Day,A,64.95,6.52,43.36,69.63,62.62,75.13,41.23,342.48,4,56.76,-0.144,3.609,0,No Defect,90.58
2024-04-28 09:00:00,1.93,3.66,Day,A,94.0,10.0,53.25,68.33,34.44,70.95,44.25,418.64,1,29.26,0.158,-1.694,0,No Defect,32.01
2024-04-28 10:00:00,13.91,6.97,Day,A,58.75,4.58,58.41,58.57,62.47,65.83,27.09,302.38,6,55.65,0.404,-0.626,0,No Defect,120.4
2024-04-28 11:00:00,3.33,3.81,Night,B,101.72,9.09,48.78,77.12,38.99,77.74,56.92,428.04,2,38.73,2.017,3.711,0,No Defect,21.22
2024-04-28 12:00:00,8.87,9.78,Night,C,87.58,6.29,41.05,76.15,61.0,76.96,58.55,410.22,3,59.08,0.407,-2.354,0,No Defect,70.73
2024-04-28 13:00:00,3.61,9.4,Night,B,76.02,9.91,49.05,59.62,50.18,72.21,46.84,363.14,3,32.65,-1.118,-0.401,0,No Defect,68.84
2024-04-28 14:00:00,5.64,2.33,Day,B,78.41,8.29,45.31,59.56,35.24,68.65,34.47,377.85,2,32.12,-0.483,2.85,0,No Defect,27.28
2024-04-28 15:00:00,4.65,5.21,Day,A,56.24,7.95,66.02,51.12,,62.73,61.1,310.58,6,32.2,-0.846,-4.338,0,No Defect,77.18
2024-04-28 16:00:00,5.57,3.05,Day,A,66.02,5.16,56.37,56.65,48.37,66.82,63.19,336.84,3,49.47,-0.55,-2.224,0,No Defect,55.08
2024-04-28 17:00:00,5.84,4.02,Day,C,91.62,8.32,47.41,72.01,54.93,78.28,56.48,440.74,2,54.42,0.002,-3.894,0,No Defect,45.69
2024-04-28 18:00:00,5.81,11.01,Day,C,60.78,7.5,57.87,48.51,34.75,59.49,55.62,305.49,1,35.03,0.329,2.451,0,No Defect,42.4
2024-04-28 19:00:00,11.33,4.08,Day,A,85.92,5.94,42.23,75.03,71.12,82.06,63.91,401.99,5,67.18,-1.129,-3.532,0,No Defect,111.11
2024-04-28 20:00:00,3.58,6.08,Day,A,49.34,6.97,61.22,48.12,31.54,62.15,53.57,285.35,0,37.22,1.64,4.588,0,No Defect,16.68
2024-04-28 21:00:00,8.88,6.62,Night,B,52.03,9.04,60.05,61.56,58.81,62.32,41.23,286.19,3,64.76,-1.458,-1.195,0,No Defect,60.62
2024-04-28 22:00:00,12.87,2.0,Day,A,98.52,6.78,29.1,86.69,74.11,89.68,53.95,460.64,5,64.17,-0.087,0.292,1,Critical,122.48
2024-04-28 23:00:00,5.95,2.43,Night,B,69.82,10.0,52.86,66.11,53.12,68.26,49.12,354.97,0,52.19,-1.965,-2.774,0,No Defect,23.09
2024-04-29 00:00:00,5.13,1.38,Day,C,61.92,9.93,65.69,55.75,42.01,71.73,53.95,323.06,3,31.3,0.218,3.435,0,No Defect,32.25
2024-04-29 01:00:00,7.08,2.34,Day,A,90.44,8.41,49.61,72.72,56.5,79.75,68.26,421.51,3,56.4,0.765,-2.611,0,No Defect,68.4
2024-04-29 02:00:00,12.72,0.0,Night,C,88.69,3.83,43.31,75.3,71.41,84.89,36.97,417.71,7,62.31,0.404,-0.199,1,Moderate,125.63
2024-04-29 03:00:00,8.78,6.63,Night,C,83.81,9.69,58.25,64.8,57.14,77.28,57.66,393.46,4,59.04,0.201,4.658,0,No Defect,68.66
2024-04-29 04:00:00,5.88,11.16,Day,C,61.45,6.55,59.38,57.33,44.49,69.6,36.21,316.58,2,39.19,0.91,-0.274,0,No Defect,63.77
2024-04-29 05:00:00,9.94,5.44,Day,A,65.7,6.12,52.21,61.33,49.76,73.62,41.23,361.38,1,41.73,1.331,0.036,0,No Defect,37.35
2024-04-29 06:00:00,3.59,0.75,Day,A,74.67,9.8,57.16,56.16,37.29,77.49,,332.15,3,29.96,0.446,3.634,0,No Defect,35.35
2024-04-29 07:00:00,10.73,3.07,Day,B,80.42,7.38,43.55,72.45,57.03,79.83,61.86,377.69,5,55.82,0.817,3.921,0,No Defect,95.03
2024-04-29 08:00:00,9.63,3.62,Night,A,62.37,7.49,48.66,61.81,49.99,70.5,57.41,321.81,4,45.45,-1.42,2.051,0,No Defect,73.34
2024-04-29 09:00:00,6.77,1.95,Day,A,72.56,7.03,54.87,65.66,58.37,68.05,30.12,349.38,1,54.84,0.558,-4.773,0,No Defect,38.56
2024-04-29 10:00:00,4.65,7.58,Day,A,74.01,7.46,58.9,57.13,44.82,61.5,51.46,327.39,5,36.03,-0.066,2.238,0,No Defect,60.24
2024-04-29 11:00:00,4.45,7.43,Night,B,89.3,10.0,54.12,70.2,49.0,76.07,23.91,432.16,2,45.08,-0.394,2.466,0,No Defect,47.59
2024-04-29 12:00:00,10.14,1.53,Day,A,81.32,6.39,46.65,73.86,66.07,74.75,55.56,401.56,8,62.55,0.096,-1.448,0,No Defect,128.26
2024-04-29 13:00:00,12.92,7.18,Day,A,47.4,5.24,58.67,50.47,57.9,63.09,36.3,269.58,11,63.9,1.331,1.374,0,No Defect,141.3
2024-04-29 14:00:00,5.45,9.58,Day,A,66.8,7.02,58.59,58.13,53.3,70.37,63.37,347.2,3,41.14,-0.118,-2.296,0,No Defect,81.3
2024-04-29 15:00:00,9.83,10.71,Day,B,56.07,6.93,53.58,47.97,36.36,66.74,57.42,295.32,6,33.64,-0.825,-1.739,0,No Defect,83.21
2024-04-29 16:00:00,1.0,13.6,Day,B,78.52,9.95,56.38,53.86,26.78,66.43,36.76,356.57,0,20.23,-1.402,-1.42,0,No Defect,9.92
2024-04-29 17:00:00,5.66,2.29,Day,A,83.85,7.99,44.42,70.27,46.23,77.98,60.72,379.54,2,42.0,0.559,3.694,0,No Defect,40.45
2024-04-29 18:00:00,7.88,13.47,Day,C,71.52,7.82,60.46,61.48,42.57,70.1,86.4,352.84,4,40.49,0.115,4.292,0,No Defect,81.87
